y_test,y_pred
1.67,1.3600647
1.5,2.4732552
1.33,1.31055
0.6,0.8437034
0.0,0.47450247
1.5,1.5015266
0.98,1.2418292
0.94,0.99114907
2.49,1.391844
2.2,2.4974222
0.85,1.0402776
2.2,2.8016517
0.33,1.0539744
0.5,0.7104733
2.8,3.1404698
1.56,0.8421779
1.59,1.4111352
0.3,0.6353801
1.6,1.7460309
4.6,4.590322
3.2,3.0544899
1.05,0.9086576
1.2,0.8215019
0.94,1.0208523
1.41,1.0146925
1.6,1.621775
0.8,1.5471417
2.5,2.9176083
0.56,1.055792
4.2,4.3942246
0.83,1.1393644
4.9,4.4154487
0.5,0.65104735
1.1,1.4665235
3.4,3.000338
0.7,1.5120968
1.5,1.4123076
1.2,1.4574959
1.1,1.4054585
1.1,1.0572921
1.8,2.8862019
0.5,0.9138598
3.6,2.716623
1.84,0.86594796
4.4,4.4445553
0.51,1.0006928
0.6,0.96975994
4.5,4.333499
0.6,0.6736208
0.8,0.8517808
0.61,0.73462856
1.0,1.1083459
4.2,4.314095
4.3,4.6559467
1.11,1.6273934
0.59,0.94960433
1.0,0.5962822
0.9,0.69489217
4.4,4.4943194
2.26,0.61191815
0.41,0.45622995
4.2,4.5167985
1.65,1.893403
1.3,1.4088476
1.37,1.5048481
0.6,0.9499791
1.9,2.1330884
0.96,1.039714
4.2,4.3212285
1.03,0.67293966
0.1,0.79092175
1.15,0.797461
1.2,1.2829396
0.8,1.3493216
0.6,0.5412437
0.87,0.9026402
1.1,1.5008116
1.35,0.9935827
1.2,1.4091886
1.2,1.3803933
1.4,0.44544962
1.6,1.4915341
4.6,4.4552116
0.9,1.3947805
3.9,4.5091696
0.6,0.8208555
0.0,0.7264344
0.65,0.76777047
0.17,0.5397872
1.3,1.7069043
0.3,0.59462744
1.2,1.2821038
1.5,1.7785903
0.3,0.5281387
0.95,1.0861026
0.48,0.6805457
1.3,1.2218515
4.3,4.313392
1.64,0.9716799
0.4,0.5748442
4.1,4.405606
2.01,1.7775611
1.8,1.2351198
0.79,0.8265212
0.8,1.2859749
1.5,1.5442263
0.3,0.6145191
0.53,1.2544115
5.1,4.8941684
0.2,0.7633211
4.4,4.558844
0.9,0.8199327
1.1,1.3848205
2.2,2.010817
0.84,1.1337771
0.76,0.52332705
1.87,1.461209
2.9,2.8616297
2.1,2.2617836
4.5,4.3906393
1.4,1.3428679
4.3,4.9240775
0.67,1.33736
1.0,1.1043195
1.3,1.3280703
4.3,4.4318953
1.3,1.5646805
0.53,0.69425625
1.3,1.1524255
0.4,1.0879993
2.7,2.859294
2.6,2.9075766
4.6,4.4109206
4.5,4.5303726
1.6,1.568835
1.7,1.4999603
1.0,1.1193979
0.58,0.96535176
1.7,1.4380085
1.21,1.4297898
2.1,2.317457
0.56,0.6419642
0.84,0.9244077
0.6,0.6558308
4.5,4.4336333
1.36,0.9180059
0.79,0.8593265
1.28,1.3872876
4.9,4.4793963
0.8,1.3880471
2.2,0.8389991
1.2,1.0786397
0.47,0.94960433
1.5,1.5554987
4.1,4.2100844
4.5,4.5522866
1.91,1.0394573
0.81,1.0138221
1.87,1.3456864
1.58,1.130908
0.4,0.3909044
1.4,1.078846
2.21,1.4026731
1.15,1.8577183
4.6,4.536465
4.4,4.601625
1.1,1.4718577
1.0,1.198598
2.56,1.3522407
0.98,1.1156317
4.2,4.5145802
1.1,1.492754
1.77,1.2637473
1.5,1.5158249
1.3,1.4891311
0.88,0.832113
1.81,1.6633047
0.54,1.214006
0.73,0.79856175
2.19,1.5320323
3.9,2.0368197
1.1,1.6451193
0.87,0.6449295
2.5,1.8530529
0.08,0.5913544
1.4,1.512799
1.37,0.9473496
1.1,0.8735518
1.18,1.7148327
0.58,1.1178411
1.1,1.0026323
1.27,1.2952442
4.3,4.356846
0.1,0.622445
2.5,2.7047095
2.2,2.6237626
1.6,1.3395207
0.59,0.800401
0.78,1.0461408
1.1,1.3789873
0.85,1.0143923
4.2,4.452036
1.1,1.3782195
2.6,2.8404655
1.4,1.3171358
0.68,0.60351354
2.3,2.4202223
1.78,1.4275899
1.17,1.7061163
1.01,1.5893141
1.7,1.7258177
4.6,4.306223
1.8,1.9277793
4.4,4.45409
1.4,1.6793748
4.2,4.321318
1.38,1.0103163
4.9,4.3625603
0.6,1.3835688
1.1,1.0601485
1.2,1.3805608
0.79,1.392241
1.99,1.6059787
1.6,1.8000171
4.7,4.4626775
1.35,1.880633
0.56,0.73483044
3.3,1.9613738
0.57,1.0210702
0.59,0.62300444
1.1,1.3836321
1.64,1.5340667
3.8,3.0184145
2.5,2.822939
0.76,0.5480209
1.5,1.0029564
1.51,0.91355586
2.2,2.6708858
1.5,0.69797814
0.66,0.5822765
3.3,2.5651264
0.07,0.5323486
1.68,0.7471971
4.4,4.3508835
0.71,0.7645238
2.4,2.6019802
2.5,2.224175
1.1,1.8796017
1.37,1.693991
0.9,0.9942231
4.5,4.508909
0.42,0.98126197
0.72,1.0943742
1.36,1.4072486
0.5,0.738014
2.7,2.6412497
1.3,0.9707218
1.58,0.7701711
0.39,0.576248
0.92,0.90275973
2.5,2.5881376
0.92,0.86455685
2.6,3.027878
2.0,2.0929704
4.2,4.4683714
1.76,1.1289885
2.1,2.955442
5.1,4.837816
0.56,0.6500271
0.9,1.001862
1.18,1.3164915
1.3,1.3712807
1.0,1.146431
4.5,4.3455105
1.6,1.7368749
0.58,0.8083064
0.43,0.93361485
0.16,0.64606714
2.6,2.8373346
1.6,1.4088476
1.2,1.4060063
1.63,1.1968722
1.32,1.3131807
1.5,1.8000171
1.09,1.3352846
3.3,3.4124672
4.7,2.5436034
0.65,0.8246417
2.8,2.971413
0.56,0.5944729
1.3,1.5600735
3.3,2.9529846
0.48,0.98085916
1.78,0.9429956
1.2,1.4237007
1.3,1.4033864
0.8,1.0615441
4.3,4.367423
2.3,1.1503549
2.3,2.5020971
1.78,1.9410951
4.4,4.233342
0.46,0.70308596
0.7,1.6373758
2.2,1.868684
1.05,1.4026731
3.4,3.45465
0.15,0.65161264
4.7,4.5833097
1.2,1.4197835
2.0,1.7422878
1.13,1.1761413
5.1,4.554166
1.1,1.1194205
